Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street,Location
5415166,2019-04-28,140.0,19,Mission,1981,40,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,8800    LANGDON                      AV,,"(34.2301, -118.4698)"
191109839,2019-04-29,1730.0,11,Northeast,1149,53,F,H,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,FIGUEROA,AVENUE 53,"(34.1069, -118.1982)"
5619031,2019-05-03,1550.0,6,Hollywood,677,34,M,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,MELROSE,WILTON,"(34.0835, -118.3135)"
191109800,2019-04-29,,11,Northeast,1172,40,M,H,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,1600    MOHAWK                       ST,,"(34.0845, -118.2622)"
190112496,2019-04-27,1045.0,1,Central,158,53,M,B,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,6TH                          ST,KOHLER,"(34.0394, -118.2405)"
190112666,2019-04-13,2120.0,1,Central,148,65,M,B,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,5TH,CROCKER,"(34.043, -118.242)"
5616005,2019-04-30,2115.0,16,Foothill,1601,38,M,H,22.0,Driving Under Influence,F,23550(A)VC,DUI W/PRIOR SPEC CONVICTIONS,GLENOAKS,GRISWOLD,"(34.2865, -118.4161)"
190112535,2019-04-28,1030.0,1,Central,156,63,M,B,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,5TH                          ST,SAN PEDRO,"(34.0442, -118.2439)"
5619563,2019-05-04,256.0,14,Pacific,1494,31,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SEPULVEDA                    BL,CENTURY                      AV,"(33.9445, -118.3961)"
5619428,2019-05-03,2245.0,15,N Hollywood,1523,24,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VICTORY,BELLAIRE,"(34.1867, -118.4094)"
5616839,2019-05-01,1420.0,5,Harbor,557,49,F,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,5TH                          ST,GAFFEY                       ST,"(33.7397, -118.2923)"
192109545,2019-05-03,1430.0,21,Topanga,2146,66,M,H,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,DEERING,GAULT,"(34.1992, -118.5967)"
5614227,2019-04-29,1230.0,8,West LA,886,54,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,2600    ANCHOR                       AV,,"(34.0432, -118.4001)"
190809257,2019-05-01,1750.0,8,West LA,855,36,M,W,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,SANTA MONICA                 BL,WESTWOOD                     BL,"(34.0499, -118.437)"
5617445,2019-05-01,2350.0,1,Central,111,21,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GRAND,CESAR CHAVEZ,"(34.0603, -118.2439)"
5619016,2019-05-03,1455.0,20,Olympic,2001,67,M,H,22.0,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,WASHINGTON,ST ANDREWS,"(34.0799, -118.3181)"
190409321,2019-04-28,1245.0,4,Hollenbeck,427,44,M,H,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,EASTERN,TWINING,"(34.0834, -118.178)"
190112343,2019-04-28,1645.0,1,Central,163,61,M,W,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,8TH,HOPE,"(34.0438, -118.2547)"
191310722,2019-05-01,1733.0,13,Newton,1307,48,M,H,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,CERES,"(34.038, -118.243)"
191709471,2019-04-30,950.0,17,Devonshire,1722,59,F,W,17.0,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,DEVONSHIRE                   ST,CANOGA                       AV,"(34.2573, -118.5973)"
5613181,2019-04-28,330.0,16,Foothill,1693,42,F,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HOLLYWOOD                    FY,SHERMAN                      WY,"(34.2121, -118.4021)"
190409322,2019-04-28,1705.0,4,Hollenbeck,402,35,M,H,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,BROADWAY,FLORIZEL,"(34.0923, -118.1978)"
5613941,2019-04-28,2135.0,7,Wilshire,742,29,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WILSHIRE                     BL,CRESCENT HGH,"(34.0611, -118.3681)"
5612977,2019-04-28,154.0,15,N Hollywood,1548,21,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WEDDINGTON,LANKERSHIM,"(34.167, -118.3759)"
5618314,2019-05-02,2355.0,12,77th Street,1265,26,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MANCHESTER,BUDLONG,"(33.96, -118.2959)"
5618126,2019-05-02,1830.0,18,Southeast,1863,54,F,W,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,HOOVER,MANCHESTER,"(33.9271, -118.2659)"
5617460,2019-05-02,243.0,15,N Hollywood,1503,48,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VANOWEN                      ST,VANTAGE                      AV,"(34.194, -118.3976)"
190112533,2019-04-30,910.0,1,Central,158,60,M,B,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,GLADYS,"(34.0387, -118.2439)"
191709449,2019-04-25,1815.0,17,Devonshire,1752,62,F,W,17.0,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,DEVONSHIRE,CANOGA,"(34.2572, -118.5973)"
191109833,2019-04-30,1500.0,11,Northeast,1177,47,M,H,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,AVENUE 26,SAN FERNANDO,"(34.0869, -118.2258)"
190112497,2019-04-27,1635.0,1,Central,157,53,M,B,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,6TH                          ST,SAN PEDRO,"(34.0417, -118.2443)"
191310662,2019-04-25,1415.0,13,Newton,1307,39,M,W,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,SAN PEDRO,"(34.0407, -118.2468)"
5615930,2019-04-30,1510.0,5,Harbor,587,36,M,B,16.0,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,28TH                         ST,PACIFIC,"(33.7188, -118.2879)"
191411387,2019-04-27,1325.0,14,Pacific,1431,25,M,H,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,1400    MAIN                         ST,,"(33.9894, -118.4721)"
5612935,2019-04-28,15.0,21,Topanga,2115,40,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LANARK,TOPANGA CANYON,"(34.2176, -118.606)"
190112720,2019-05-01,1445.0,1,Central,157,60,M,B,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,6TH                          ST,SAN PEDRO,"(34.0417, -118.2443)"
5619236,2019-05-03,2030.0,13,Newton,1313,52,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CENTRAL,14TH                         PL,"(34.0276, -118.2477)"
5618151,2019-05-02,1950.0,12,77th Street,1265,33,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MANCHESTER,BUDLONG,"(33.96, -118.2959)"
5617009,2019-05-01,2130.0,1,Central,185,20,M,B,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,MAIN,PICO,"(34.0364, -118.2603)"
5618413,2019-05-03,238.0,8,West LA,805,29,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN DIEGO                    FY,SKIRBALL CENTER              DR,"(34.1226, -118.4784)"
5617069,2019-05-01,2137.0,21,Topanga,2148,33,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,6900    COZYCROFT                    AV,,"(34.1956, -118.58)"
5613235,2019-04-28,930.0,9,Van Nuys,935,26,F,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,14400    ERWIN                        ST,,"(34.1837, -118.4465)"
190112484,2019-04-25,2000.0,1,Central,156,57,M,B,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,5TH                          ST,SAN JULIAN,"(34.0446, -118.245)"
5619320,2019-05-03,2205.0,6,Hollywood,668,52,M,H,22.0,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,DE LONGPRE,SAINT ANDREWS,"(34.0969, -118.3109)"
5613204,2019-04-28,331.0,3,Southwest,315,24,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,10                           FY,WESTERN,"(34.034, -118.3133)"
190112661,2019-05-01,1000.0,1,Central,176,32,M,H,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,CERES,"(34.0404, -118.2504)"
5618418,2019-05-03,226.0,6,Hollywood,635,28,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HOLLYWOOD                    FY,CAHUENGA,"(34.1083, -118.3308)"
5618224,2019-05-02,2030.0,12,77th Street,1265,37,F,B,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,MANCHESTER,BUDLONG,"(33.96, -118.2959)"
5613970,2019-04-29,345.0,16,Foothill,1681,25,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ROSCOE                       BL,HOLLYWOOD                    FY,"(34.2217, -118.41)"
191109835,2019-04-30,1500.0,11,Northeast,1177,47,M,H,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,AVENUE 26,SAN FERNANDO                 RD,"(34.0869, -118.2258)"
5619517,2019-05-04,200.0,19,Mission,1951,29,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,DEVONSHIRE,SAN DIEGO                    FY,"(34.261, -118.4698)"
5613914,2019-04-28,2357.0,6,Hollywood,638,39,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HOLLYWOOD                    FY,GOWER,"(34.1038, -118.3151)"
5619312,2019-05-03,2110.0,1,Central,162,67,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FIGUEROA                     ST,9TH                          ST,"(34.0462, -118.2628)"
5619271,2019-05-03,2105.0,15,N Hollywood,1523,33,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BELLAIRE,VICTORY,"(34.1867, -118.4094)"
5617762,2019-05-02,1000.0,10,West Valley,1008,45,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ROSCOE                       BL,HOME DEPOT                   PL,"(34.2077, -118.4912)"
5613943,2019-04-29,235.0,1,Central,185,32,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,12TH                         ST,MAPLE                        AV,"(34.0357, -118.2563)"
5615066,2019-04-29,2340.0,6,Hollywood,666,32,F,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WILCOX,LA MIRADA,"(34.0935, -118.331)"
5619460,2019-05-04,30.0,8,West LA,805,41,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN DIEGO                    FY,GETTY CENTER                 DR,"(34.1016, -118.4698)"
5613633,2019-04-28,1533.0,12,77th Street,1258,34,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HARBOR                       FY,FLORENCE                     AV,"(33.9713, -118.2739)"
190112488,2019-04-27,1845.0,1,Central,155,67,M,B,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,6TH                          ST,WALL,"(34.0435, -118.2471)"
5613160,2019-04-28,210.0,19,Mission,1981,23,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,8700    LANGDON                      AV,,"(34.2283, -118.4699)"
5619365,2019-05-03,2252.0,6,Hollywood,677,24,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MELROSE                      AV,WESTERN                      AV,"(34.0835, -118.3091)"
190112344,2019-04-28,1810.0,1,Central,163,72,M,H,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,8TH,BROADWAY,"(34.0445, -118.2558)"
5614359,2019-04-29,1645.0,3,Southwest,319,28,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,23RD                         ST,FIGUEROA                     WY,"(34.0311, -118.2749)"
5612925,2019-04-28,1.0,21,Topanga,2146,27,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OWENSMOUTH,SHERMAN                      WY,"(34.201, -118.6016)"
5616150,2019-05-01,58.0,8,West LA,814,28,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN DIEGO                    FY,MORAGA                       DR,"(34.0656, -118.4633)"
5618176,2019-05-02,1952.0,4,Hollenbeck,497,57,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CALZONA,WHITTIER,"(34.0187, -118.2118)"
5613221,2019-04-28,415.0,12,77th Street,1255,27,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,79TH,NORMANDIE,"(33.9673, -118.3003)"
5616824,2019-05-01,1430.0,4,Hollenbeck,411,32,M,H,16.0,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,AVENUE 18,BARRANCA,"(34.0747, -118.2244)"
5619569,2019-05-04,327.0,15,N Hollywood,1503,25,F,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SHERMAN                      WY,HOLLYWOOD                    FY,"(34.2012, -118.4035)"
5616741,2019-05-01,840.0,17,Devonshire,1795,49,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,BALBOA,ROSCOE,"(34.2212, -118.5027)"
5615491,2019-04-30,715.0,20,Olympic,2074,26,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,NORMANDIE,PICO,"(34.0472, -118.3003)"
190112603,2019-04-27,1415.0,1,Central,124,44,M,O,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,1ST,MAIN,"(34.0522, -118.2434)"
190112719,2019-05-01,1615.0,1,Central,148,64,M,W,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,GLADYS,CENTRAL,"(34.0421, -118.2397)"
190112493,2019-04-26,930.0,1,Central,158,40,M,B,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,CERES,"(34.038, -118.243)"
5616088,2019-04-30,2251.0,10,West Valley,1021,24,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SHIRLEY                      AV,HARTLAND                     ST,"(34.1947, -118.5579)"
190112498,2019-04-27,1655.0,1,Central,157,56,F,B,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,6TH                          ST,SAN JULIAN,"(34.0416, -118.244)"
5615084,2019-04-30,107.0,9,Van Nuys,974,28,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VAN NUYS,VENTURA                      FY,"(34.1569, -118.4487)"
5619224,2019-05-03,1850.0,14,Pacific,1494,30,F,H,18.0,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",400    WORLD                        WY,,"(33.9433, -118.4072)"
5618052,2019-05-02,1725.0,16,Foothill,1611,39,M,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,13300    CORCORAN                     ST,,"(34.2841, -118.4227)"
5613934,2019-04-29,135.0,9,Van Nuys,966,33,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WOODMAN                      AV,VENTURA                      FY,"(34.1622, -118.4269)"
191411397,2019-04-27,1325.0,14,Pacific,1431,24,M,O,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,1400    MAIN                         ST,,"(33.9894, -118.4721)"
190112531,2019-04-29,1430.0,1,Central,158,50,F,B,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,GLADYS,"(34.0387, -118.2439)"
5617347,2019-05-01,2325.0,4,Hollenbeck,443,31,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SOTO,CHARLOTTE,"(34.0569, -118.2014)"
190112487,2019-04-25,1800.0,1,Central,156,70,M,H,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,5TH                          ST,SAN PEDRO,"(34.0442, -118.2439)"
5616220,2019-05-01,432.0,15,N Hollywood,1563,29,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VENTURA                      FY,LAUREL CANYON                BL,"(34.1544, -118.3965)"
190112662,2019-05-01,1500.0,1,Central,158,68,M,B,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,6TH,GLADYS,"(34.0403, -118.2421)"
5615092,2019-04-30,132.0,17,Devonshire,1708,35,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,KNOLLWOOD,CLONLEE,"(34.2844, -118.4968)"
190112608,2019-04-26,1700.0,1,Central,162,34,M,W,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,OLIVE,"(34.0467, -118.2556)"
191310749,2019-05-01,1435.0,13,Newton,1307,57,M,B,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,SAN PEDRO,"(34.0407, -118.2468)"
5616142,2019-05-01,119.0,10,West Valley,1049,31,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HAYVENHURST                  AV,BURBANK                      BL,"(34.167, -118.4923)"
5613174,2019-04-28,154.0,6,Hollywood,637,31,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GOWER                        ST,YOLLA                        ST,"(34.103, -118.3225)"
191310663,2019-04-25,1400.0,13,Newton,1307,58,M,B,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,SAN PEDRO,"(34.0407, -118.2468)"
5612943,2019-04-28,45.0,20,Olympic,2033,23,F,O,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WESTERN,8TH                          ST,"(34.0581, -118.3091)"
191411308,2019-04-28,1715.0,14,Pacific,1431,25,M,H,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT                  WK,MARKET,"(33.9875, -118.4741)"
5613816,2019-04-28,1800.0,14,Pacific,1452,60,M,W,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,WASHINGTON,PACIFIC,"(33.9798, -118.4656)"
191709450,2019-04-25,1550.0,17,Devonshire,1793,48,M,H,17.0,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,VANALDEN,PARTHENIA,"(34.2283, -118.5492)"
191411433,2019-04-30,840.0,14,Pacific,1412,55,M,B,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT                  WK,WAVECREST,"(33.9933, -118.4765)"
5619383,2019-05-03,2330.0,1,Central,162,25,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OLYMPIC,FLOWER,"(34.0462, -118.2585)"
5618306,2019-05-02,2332.0,4,Hollenbeck,483,43,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GOLDEN STATE                 FY,4TH                          ST,"(34.0305, -118.2193)"
5612979,2019-04-28,115.0,21,Topanga,2115,27,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,8200    TOPANGA CANYON               BL,,"(34.2176, -118.606)"
5617414,2019-05-02,20.0,12,77th Street,1249,37,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,70TH                         ST,FIGUEROA,"(33.9765, -118.2827)"
190112721,2019-05-01,2200.0,1,Central,147,58,F,B,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,5TH                          ST,WALL                         ST,"(34.0446, -118.245)"
191411386,2019-04-26,1545.0,14,Pacific,1441,48,F,W,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,PACIFIC,29TH                         AV,"(33.9809, -118.4665)"
5619503,2019-05-04,200.0,1,Central,162,20,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,9TH                          ST,FIGUEROA,"(34.0462, -118.2628)"
190809313,2019-05-04,30.0,8,West LA,805,41,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,GETTY CENTER                 DR,"(34.1016, -118.4698)"
5616299,2019-05-01,215.0,19,Mission,1931,21,F,H,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,15000    RINALDI                      ST,,"(34.283, -118.4635)"
5617524,2019-05-02,203.0,1,Central,191,37,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FIGUEROA                     ST,4TH                          ST,"(34.0388, -118.2717)"
5615020,2019-04-29,2130.0,3,Southwest,333,28,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ADAMS                        BL,12TH                         AV,"(34.0278, -118.3378)"
5619403,2019-05-03,2202.0,15,N Hollywood,1523,19,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VICTORY,BELLAIRE,"(34.1867, -118.4094)"
5613213,2019-04-28,220.0,9,Van Nuys,995,29,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN DIEGO                    FY,GETTY                        DR,"(0.0, 0.0)"
5616528,2019-05-01,1000.0,5,Harbor,523,61,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,2100    JOHN S GIBSON,,"(33.7577, -118.2884)"
5619366,2019-05-03,2125.0,16,Foothill,1606,26,F,W,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,FOOTHILL,OSBORNE,"(34.276, -118.3783)"
5613564,2019-04-28,1040.0,7,Wilshire,789,22,F,W,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,2100    ARLINGTON                    AV,,"(34.0379, -118.323)"
190112546,2019-04-27,1730.0,1,Central,146,54,M,H,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,5TH                          ST,LOS ANGELES,"(34.0461, -118.2476)"
5617430,2019-05-02,125.0,20,Olympic,2069,22,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OLYMPIC                      BL,MAGNOLIA                     AV,"(34.0524, -118.2865)"
5619289,2019-05-03,2125.0,13,Newton,1363,24,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,AVALON,51ST                         ST,"(33.9966, -118.2652)"
5616279,2019-05-01,240.0,14,Pacific,1488,28,F,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MANCHESTER,AVIATION,"(33.9526, -118.3823)"
5618571,2019-05-03,700.0,7,Wilshire,787,27,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WASHINGTON                   BL,VICTORIA                     AV,"(34.0399, -118.3337)"
191109836,2019-04-30,1500.0,11,Northeast,1177,51,M,H,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,SAN FERNANDO                 RD,AVENUE 26,"(34.0875, -118.2259)"
190112718,2019-05-01,2000.0,1,Central,128,22,M,H,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,1ST                          ST,CENTRAL,"(34.0492, -118.2391)"
190112494,2019-04-26,950.0,1,Central,158,51,M,B,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,6TH                          ST,STANFORD,"(34.0403, -118.2421)"
5617856,2019-05-02,1035.0,9,Van Nuys,964,22,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,14200    HUSTON                       ST,,"(34.1594, -118.4421)"
190809260,2019-04-30,1645.0,8,West LA,883,53,M,W,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,COTNER,LA GRANGE,"(34.0422, -118.4418)"
191411401,2019-04-29,1035.0,14,Pacific,1412,52,M,B,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MAIN                         ST,WESTMINSTER                  AV,"(33.9901, -118.4726)"
191709580,2019-04-27,1820.0,17,Devonshire,1794,60,M,H,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,CHASE,CANBY,"(34.2246, -118.5349)"
5619353,2019-05-03,2159.0,6,Hollywood,615,39,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VIRGINIA,SAINT ANDREWS,"(34.1267, -118.3316)"
5619436,2019-05-03,2251.0,16,Foothill,1611,43,M,H,22.0,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,13200    VAUGHN                       ST,,"(34.2782, -118.4273)"
190112492,2019-04-26,1155.0,1,Central,158,63,M,B,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,GLADYS,"(34.0387, -118.2439)"
5618672,2019-05-03,1100.0,6,Hollywood,669,36,M,H,16.0,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,HOBART,LEXINGTON,"(34.093, -118.3046)"
